frame,torso,joint_right_shoulder_pitch,joint_right_shoulder_roll,joint_right_arm_yaw,joint_right_elbow_pitch,joint_right_forearm_yaw,joint_right_wrist_pitch,joint_right_wrist_roll,hand_right_pinky,hand_right_ring,hand_right_middle,hand_right_index,hand_right_thumb,joint_left_shoulder_pitch,joint_left_shoulder_roll,joint_left_arm_yaw,joint_left_elbow_pitch,joint_left_forearm_yaw,joint_left_wrist_pitch,joint_left_wrist_roll,hand_left_pinky,hand_left_middle,hand_left_ring,hand_left_thumb,hand_left_index,joint_head_yaw,joint_head_pitch
58,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
59,0.0,0.0,0.45,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
60,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
61,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
62,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
63,0.0,0.0,0.21,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.21,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
64,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
65,0.0,0.0,0.11,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
66,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
67,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
68,0.0,0.0,0.02,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
69,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
70,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
71,0.0,0.0,0.03,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
72,0.0,0.0,0.1,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
73,0.0,0.0,0.22,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.22,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-0.07,-0.0
74,0.0,0.0,0.35,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.26,-0.0
75,0.0,0.0,0.5,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-0.57,-0.0
76,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.99,-0.0
77,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-1.51,-0.0
78,0.0,0.0,0.9,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.9,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-2.14,-0.0
79,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-2.85,0.0
80,0.0,0.0,1.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-3.65,-0.0
81,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-4.52,-0.0
